media_rapida_per,media_lenta_per,media_filtro_tendencia_per,atr_periodo,atr_multiplicador,Retorno_Anualizado_%,Calmar,DD_%,Num_Trades,Sharpe,Ativo,combinacao
10,40,100,10,3.0,445.73,12.756355718305192,34.94,32,2.106824962536716,FLOKI,R:10_L:40_F:100_A:10_M:3.0
7,50,200,7,1.5,459.04,12.749799243717188,36.0,17,2.4906345518128683,BONK,R:7_L:50_F:200_A:7_M:1.5
10,40,100,20,2.0,444.5,12.721239798512284,34.94,32,2.1288000024324374,FLOKI,R:10_L:40_F:100_A:20_M:2.0
10,40,100,20,4.0,449.71,12.714992989068842,35.37,32,2.113289235761464,FLOKI,R:10_L:40_F:100_A:20_M:4.0
5,50,150,10,1.5,480.07,12.71092289112213,37.77,22,2.4406298779435374,BONK,R:5_L:50_F:150_A:10_M:1.5
10,40,100,14,1.5,442.97,12.677328180934886,34.94,32,2.123299394300514,FLOKI,R:10_L:40_F:100_A:14_M:1.5
18,80,50,10,3.0,506.16,12.675234607096858,39.93,26,2.141598053460421,PEPE,R:18_L:80_F:50_A:10_M:3.0
18,80,100,7,4.0,464.31,12.6728342357571,36.64,21,2.1303787293628624,PEPE,R:18_L:80_F:100_A:7_M:4.0
10,40,100,25,2.0,442.69,12.669418994691403,34.94,32,2.1251411367256408,FLOKI,R:10_L:40_F:100_A:25_M:2.0
10,40,100,30,2.5,442.68,12.668966147626428,34.94,32,2.101654641964416,FLOKI,R:10_L:40_F:100_A:30_M:2.5
18,80,50,30,5.0,495.42,12.649952226415945,39.16,26,2.12323715969708,PEPE,R:18_L:80_F:50_A:30_M:5.0
18,80,50,5,3.0,503.52,12.627146525852122,39.88,26,2.139603101160061,PEPE,R:18_L:80_F:50_A:5_M:3.0
5,50,150,25,2.0,470.63,12.619400801117624,37.29,22,2.421376536683644,BONK,R:5_L:50_F:150_A:25_M:2.0
15,80,100,7,4.0,488.2,12.60971397948162,38.72,26,2.1480709167761938,PEPE,R:15_L:80_F:100_A:7_M:4.0
14,80,100,14,3.0,435.83,12.60575989177721,34.57,24,2.088185542416495,PEPE,R:14_L:80_F:100_A:14_M:3.0
18,80,50,20,5.0,491.24,12.595312787556594,39.0,26,2.1163586508284538,PEPE,R:18_L:80_F:50_A:20_M:5.0
10,40,100,7,2.5,439.66,12.582721111468024,34.94,32,2.095531552939557,FLOKI,R:10_L:40_F:100_A:7_M:2.5
7,50,150,7,2.0,500.38,12.579202852302808,39.78,18,2.5245900419437723,BONK,R:7_L:50_F:150_A:7_M:2.0
18,80,100,20,4.0,460.43,12.56688948101172,36.64,21,2.123891427002125,PEPE,R:18_L:80_F:100_A:20_M:4.0
7,50,150,20,2.5,499.25,12.558041396603276,39.76,18,2.523553163105233,BONK,R:7_L:50_F:150_A:20_M:2.5
5,50,150,30,2.0,473.69,12.551147171029776,37.74,22,2.427895659360552,BONK,R:5_L:50_F:150_A:30_M:2.0
10,40,100,5,3.0,438.52,12.55008394402046,34.94,32,2.091841140720219,FLOKI,R:10_L:40_F:100_A:5_M:3.0
14,80,100,30,4.0,434.41,12.511055526296952,34.72,24,2.086243972593496,PEPE,R:14_L:80_F:100_A:30_M:4.0
10,40,100,20,3.0,436.67,12.497088512479548,34.94,32,2.08929379821961,FLOKI,R:10_L:40_F:100_A:20_M:3.0
7,50,150,20,1.5,446.09,12.488784665226415,35.72,18,2.475039348316651,BONK,R:7_L:50_F:150_A:20_M:1.5
14,80,100,25,4.0,434.84,12.483469272530066,34.83,24,2.0871538118438173,PEPE,R:14_L:80_F:100_A:25_M:4.0
15,80,100,10,2.5,438.91,12.468961977278166,35.2,26,2.079670770720367,PEPE,R:15_L:80_F:100_A:10_M:2.5
9,40,100,25,4.0,467.96,12.46768867703064,37.53,35,2.1401047538957614,FLOKI,R:9_L:40_F:100_A:25_M:4.0
7,50,200,10,2.0,466.95,12.452888719265308,37.5,17,2.4921958695068303,BONK,R:7_L:50_F:200_A:10_M:2.0
9,40,100,30,4.0,467.7,12.44941810701015,37.57,35,2.139717663876658,FLOKI,R:9_L:40_F:100_A:30_M:4.0
10,40,100,30,3.0,434.77,12.442605576897485,34.94,32,2.0860880192588964,FLOKI,R:10_L:40_F:100_A:30_M:3.0
8,50,150,20,1.5,467.76,12.435790127790607,37.61,16,2.538875774042137,BONK,R:8_L:50_F:150_A:20_M:1.5
10,80,100,25,1.0,433.91,12.434712658633472,34.89,29,2.119866401907973,PEPE,R:10_L:80_F:100_A:25_M:1.0
18,80,100,14,4.0,455.09,12.421218770086442,36.64,21,2.114303468083409,PEPE,R:18_L:80_F:100_A:14_M:4.0
18,80,100,25,4.0,454.99,12.418357037694012,36.64,21,2.1141683315863067,PEPE,R:18_L:80_F:100_A:25_M:4.0
7,50,150,5,2.5,503.4,12.416130343675324,40.54,18,2.5307623242026813,BONK,R:7_L:50_F:150_A:5_M:2.5
18,80,100,14,3.0,453.83,12.38500937676572,36.64,21,2.1119325153549,PEPE,R:18_L:80_F:100_A:14_M:3.0
7,50,150,30,2.5,493.58,12.379739747095783,39.87,18,2.5093524170840484,BONK,R:7_L:50_F:150_A:30_M:2.5
18,80,100,10,4.0,453.23,12.370369570052224,36.64,21,2.110808573448773,PEPE,R:18_L:80_F:100_A:10_M:4.0
10,40,100,14,3.0,431.9,12.360640152249488,34.94,32,2.0802149310999494,FLOKI,R:10_L:40_F:100_A:14_M:3.0
7,50,150,25,2.5,491.84,12.357222538934405,39.8,18,2.5054006298527915,BONK,R:7_L:50_F:150_A:25_M:2.5
7,50,150,10,1.5,450.38,12.355591813563288,36.45,18,2.471751057566636,BONK,R:7_L:50_F:150_A:10_M:1.5
9,40,200,20,1.0,475.41,12.34918168049722,38.5,26,2.4936308115194104,BONK,R:9_L:40_F:200_A:20_M:1.0
18,80,100,5,5.0,452.43,12.34851513254634,36.64,21,2.1086136041579637,PEPE,R:18_L:80_F:100_A:5_M:5.0
14,80,100,5,2.5,440.56,12.348156334780926,35.68,24,2.095871547381062,PEPE,R:14_L:80_F:100_A:5_M:2.5
10,50,100,7,2.0,431.01,12.334995577541063,34.94,33,2.0588749589972566,FLOKI,R:10_L:50_F:100_A:7_M:2.0
15,80,100,5,4.0,482.04,12.33270493736733,39.09,26,2.137536792659736,PEPE,R:15_L:80_F:100_A:5_M:4.0
18,80,100,30,4.0,451.83,12.332273458346084,36.64,21,2.108426590165436,PEPE,R:18_L:80_F:100_A:30_M:4.0
10,80,100,30,1.0,430.44,12.329128334498726,34.91,29,2.1125784470207103,PEPE,R:10_L:80_F:100_A:30_M:1.0
9,40,100,14,6.0,475.49,12.328318167776148,38.57,35,2.153336548144624,FLOKI,R:9_L:40_F:100_A:14_M:6.0
7,50,150,14,1.5,441.49,12.306421388591415,35.87,18,2.464016378219954,BONK,R:7_L:50_F:150_A:14_M:1.5
10,40,100,25,4.0,444.2,12.294135103769158,36.13,32,2.102704106373116,FLOKI,R:10_L:40_F:100_A:25_M:4.0
7,50,150,25,1.5,439.41,12.292353743018746,35.75,18,2.4574841459475048,BONK,R:7_L:50_F:150_A:25_M:1.5
10,20,100,7,2.0,263.89,12.289012571799637,21.47,25,2.638469469177485,TAO,R:10_L:20_F:100_A:7_M:2.0
15,80,100,20,2.5,448.14,12.284466869004078,36.48,26,2.099259921379458,PEPE,R:15_L:80_F:100_A:20_M:2.5
18,80,100,5,2.5,469.02,12.279364931396744,38.2,21,2.143487902716081,PEPE,R:18_L:80_F:100_A:5_M:2.5
18,80,100,7,3.0,449.84,12.277777407795211,36.64,21,2.105096225163056,PEPE,R:18_L:80_F:100_A:7_M:3.0
18,80,50,25,3.0,512.98,12.26808069652329,41.81,26,2.1551826311702684,PEPE,R:18_L:80_F:50_A:25_M:3.0
18,80,100,20,3.0,466.44,12.26172809043884,38.04,21,2.136780714022597,PEPE,R:18_L:80_F:100_A:20_M:3.0
7,50,150,7,3.0,497.01,12.258582003905492,40.54,18,2.5172928418765474,BONK,R:7_L:50_F:150_A:7_M:3.0
10,40,100,30,4.0,443.2,12.25464045433588,36.17,32,2.1008819649625545,FLOKI,R:10_L:40_F:100_A:30_M:4.0
9,40,200,25,1.0,473.56,12.245201450272145,38.67,26,2.487950795693759,BONK,R:9_L:40_F:200_A:25_M:1.0
14,80,100,5,1.0,425.24,12.2372904920943,34.75,24,2.0979664550476858,PEPE,R:14_L:80_F:100_A:5_M:1.0
10,80,100,20,1.0,433.58,12.236563629912308,35.43,29,2.119404435381225,PEPE,R:10_L:80_F:100_A:20_M:1.0
7,50,200,5,1.5,453.18,12.232086611558625,37.05,17,2.475224231434312,BONK,R:7_L:50_F:200_A:5_M:1.5
18,80,50,30,3.0,512.94,12.22806576300597,41.95,26,2.155141311604801,PEPE,R:18_L:80_F:50_A:30_M:3.0
18,80,50,5,2.5,515.39,12.22781610453077,42.15,26,2.158777220825542,PEPE,R:18_L:80_F:50_A:5_M:2.5
7,50,150,5,3.0,495.56,12.222740685561662,40.54,18,2.5141571527895623,BONK,R:7_L:50_F:150_A:5_M:3.0
18,80,100,7,5.0,447.58,12.21606495169268,36.64,21,2.0994753209784456,PEPE,R:18_L:80_F:100_A:7_M:5.0
7,50,150,5,2.0,502.54,12.214200510713756,41.14,18,2.5245025510834336,BONK,R:7_L:50_F:150_A:5_M:2.0
15,80,100,10,3.0,468.58,12.20403674032822,38.4,26,2.114612133382425,PEPE,R:15_L:80_F:100_A:10_M:3.0
18,80,100,10,5.0,446.86,12.196403729335271,36.64,21,2.0980895612094024,PEPE,R:18_L:80_F:100_A:10_M:5.0
8,50,150,14,1.5,461.82,12.182611992349337,37.91,16,2.523690974216346,BONK,R:8_L:50_F:150_A:14_M:1.5
7,50,150,14,2.5,487.19,12.175266079521386,40.01,18,2.496602438304379,BONK,R:7_L:50_F:150_A:14_M:2.5
9,40,100,14,4.0,467.51,12.172785592902914,38.41,35,2.138935166274024,FLOKI,R:9_L:40_F:100_A:14_M:4.0
9,50,200,5,1.0,493.08,12.16934664366284,40.52,17,2.592972250131222,BONK,R:9_L:50_F:200_A:5_M:1.0
15,80,100,30,3.0,445.81,12.167101784635555,36.64,26,2.0950184840613435,PEPE,R:15_L:80_F:100_A:30_M:3.0
18,80,100,5,4.0,445.26,12.152817768761256,36.64,21,2.0955766748288545,PEPE,R:18_L:80_F:100_A:5_M:4.0
15,80,100,20,4.0,490.74,12.14818085784361,40.4,26,2.1528022994851543,PEPE,R:15_L:80_F:100_A:20_M:4.0
18,80,50,14,5.0,483.89,12.143746714067468,39.85,26,2.1041968585361843,PEPE,R:18_L:80_F:50_A:14_M:5.0
10,20,100,20,2.5,261.66,12.13397484318475,21.56,24,2.637540919290574,TAO,R:10_L:20_F:100_A:20_M:2.5
7,50,150,10,2.5,497.11,12.131757619745198,40.98,18,2.5144889654331832,BONK,R:7_L:50_F:150_A:10_M:2.5
15,80,100,30,2.5,451.33,12.111665147390584,37.26,26,2.104741626658827,PEPE,R:15_L:80_F:100_A:30_M:2.5
15,80,100,30,4.0,472.86,12.10362042739141,39.07,26,2.1243910902425744,PEPE,R:15_L:80_F:100_A:30_M:4.0
10,20,100,14,2.5,261.25,12.096011732109304,21.6,24,2.635023535269845,TAO,R:10_L:20_F:100_A:14_M:2.5
14,80,100,20,4.0,427.18,12.082251080247705,35.36,24,2.071265382847389,PEPE,R:14_L:80_F:100_A:20_M:4.0
18,80,50,7,2.5,504.95,12.081365942628764,41.8,26,2.141855290736835,PEPE,R:18_L:80_F:50_A:7_M:2.5
15,80,100,10,4.0,479.04,12.056194499098307,39.73,26,2.132618285326332,PEPE,R:15_L:80_F:100_A:10_M:4.0
18,80,100,10,3.0,449.76,12.038411498711737,37.36,21,2.104679984658984,PEPE,R:18_L:80_F:100_A:10_M:3.0
9,40,100,7,4.0,468.23,12.037685746174075,38.9,35,2.1394784300989595,FLOKI,R:9_L:40_F:100_A:7_M:4.0
18,80,50,5,6.0,496.48,12.037046718488654,41.25,26,2.124291430725156,PEPE,R:18_L:80_F:50_A:5_M:6.0
5,50,150,7,1.5,459.6,12.031994820623073,38.2,22,2.393798285195639,BONK,R:5_L:50_F:150_A:7_M:1.5
10,40,100,14,4.0,444.54,12.006856721817664,37.02,32,2.102975670443579,FLOKI,R:10_L:40_F:100_A:14_M:4.0
21,30,50,14,1.0,461.18,11.997818091294674,38.44,40,2.2977416103861037,BONK,R:21_L:30_F:50_A:14_M:1.0
9,50,200,7,1.0,488.5,11.99501148278407,40.73,17,2.582003547824624,BONK,R:9_L:50_F:200_A:7_M:1.0
18,80,50,20,3.0,506.4,11.977808931230976,42.28,26,2.1425700768476497,PEPE,R:18_L:80_F:50_A:20_M:3.0
18,80,50,10,6.0,489.07,11.963420630761894,40.88,26,2.111920552065549,PEPE,R:18_L:80_F:50_A:10_M:6.0
18,80,50,7,6.0,490.02,11.935698865263388,41.06,26,2.11354020127094,PEPE,R:18_L:80_F:50_A:7_M:6.0
12,20,200,5,6.0,489.85,11.931247308834497,41.06,36,2.47809872476071,BONK,R:12_L:20_F:200_A:5_M:6.0
12,20,200,5,5.0,489.85,11.931247308834497,41.06,36,2.47809872476071,BONK,R:12_L:20_F:200_A:5_M:5.0
12,20,200,20,5.0,489.85,11.931247308834497,41.06,36,2.47809872476071,BONK,R:12_L:20_F:200_A:20_M:5.0
12,20,200,30,6.0,489.85,11.931247308834497,41.06,36,2.47809872476071,BONK,R:12_L:20_F:200_A:30_M:6.0
12,20,200,30,5.0,489.85,11.931247308834497,41.06,36,2.47809872476071,BONK,R:12_L:20_F:200_A:30_M:5.0
12,20,200,25,6.0,489.85,11.931247308834497,41.06,36,2.47809872476071,BONK,R:12_L:20_F:200_A:25_M:6.0
12,20,200,10,6.0,489.85,11.931247308834497,41.06,36,2.47809872476071,BONK,R:12_L:20_F:200_A:10_M:6.0
12,20,200,25,5.0,489.85,11.931247308834497,41.06,36,2.47809872476071,BONK,R:12_L:20_F:200_A:25_M:5.0
12,20,200,20,6.0,489.85,11.931247308834497,41.06,36,2.47809872476071,BONK,R:12_L:20_F:200_A:20_M:6.0
12,20,200,14,6.0,489.85,11.931247308834497,41.06,36,2.47809872476071,BONK,R:12_L:20_F:200_A:14_M:6.0
12,20,200,14,5.0,489.85,11.931247308834497,41.06,36,2.47809872476071,BONK,R:12_L:20_F:200_A:14_M:5.0
12,20,200,7,5.0,489.85,11.931247308834497,41.06,36,2.47809872476071,BONK,R:12_L:20_F:200_A:7_M:5.0
12,20,200,7,6.0,489.85,11.931247308834497,41.06,36,2.47809872476071,BONK,R:12_L:20_F:200_A:7_M:6.0
10,50,100,5,2.0,421.91,11.920802384715047,35.39,33,2.041597504225835,FLOKI,R:10_L:50_F:100_A:5_M:2.0
18,80,100,5,6.0,436.58,11.915924686496496,36.64,21,2.0783567105954743,PEPE,R:18_L:80_F:100_A:5_M:6.0
7,50,200,30,1.5,477.37,11.915382198693544,40.06,17,2.524854490552866,BONK,R:7_L:50_F:200_A:30_M:1.5
15,80,100,30,2.0,402.64,11.912781752998312,33.8,26,2.0209532515035478,PEPE,R:15_L:80_F:100_A:30_M:2.0
18,80,100,30,3.0,463.76,11.902335523999248,38.96,21,2.134589912313039,PEPE,R:18_L:80_F:100_A:30_M:3.0
9,40,200,10,1.0,468.21,11.895098536393451,39.36,26,2.474896992176293,BONK,R:9_L:40_F:200_A:10_M:1.0
5,50,150,30,1.0,423.12,11.888108857370396,35.59,22,2.3630206854434537,BONK,R:5_L:50_F:150_A:30_M:1.0
7,50,200,7,2.0,458.43,11.881834325873465,38.58,17,2.4693396114836523,BONK,R:7_L:50_F:200_A:7_M:2.0
7,50,150,7,4.0,481.65,11.879726120209265,40.54,18,2.4828808260514394,BONK,R:7_L:50_F:150_A:7_M:4.0
14,80,100,10,3.0,422.46,11.871452210893349,35.59,24,2.061375509760372,PEPE,R:14_L:80_F:100_A:10_M:3.0
7,50,200,20,2.5,457.38,11.861790446047406,38.56,17,2.468278658512292,BONK,R:7_L:50_F:200_A:20_M:2.5
15,80,100,25,4.0,472.74,11.846007853354209,39.91,26,2.124242432738248,PEPE,R:15_L:80_F:100_A:25_M:4.0
7,50,150,5,4.0,479.68,11.831146082345764,40.54,18,2.478274588427756,BONK,R:7_L:50_F:150_A:5_M:4.0
5,50,150,10,2.5,466.27,11.825109700589923,39.43,22,2.413470944510315,BONK,R:5_L:50_F:150_A:10_M:2.5
5,50,150,7,1.0,424.69,11.825021829242976,35.91,22,2.3636262965032637,BONK,R:5_L:50_F:150_A:7_M:1.0
10,20,100,25,2.5,260.49,11.821136871385498,22.04,24,2.629821425951498,TAO,R:10_L:20_F:100_A:25_M:2.5
21,30,50,20,1.0,456.15,11.820409669664553,38.59,40,2.292287218409288,BONK,R:21_L:30_F:50_A:20_M:1.0
14,80,100,25,3.0,452.34,11.805417105476437,38.32,24,2.121723542381677,PEPE,R:14_L:80_F:100_A:25_M:3.0
10,50,100,10,2.0,434.76,11.787904524234676,36.88,33,2.066530281906595,FLOKI,R:10_L:50_F:100_A:10_M:2.0
8,50,150,10,2.0,484.48,11.77837989174238,41.13,16,2.5110383046290647,BONK,R:8_L:50_F:150_A:10_M:2.0
18,80,100,7,6.0,430.78,11.757492447084914,36.64,21,2.066993975241984,PEPE,R:18_L:80_F:100_A:7_M:6.0
18,80,100,25,3.0,463.21,11.735014881329343,39.47,21,2.1335237929052653,PEPE,R:18_L:80_F:100_A:25_M:3.0
9,40,200,5,1.0,454.38,11.727397379066344,38.74,26,2.4415884438920235,BONK,R:9_L:40_F:200_A:5_M:1.0
7,50,200,5,2.5,461.24,11.717487291766504,39.36,17,2.4756257483107524,BONK,R:7_L:50_F:200_A:5_M:2.5
5,50,150,14,2.5,462.74,11.701432325967913,39.55,22,2.405728815686345,BONK,R:5_L:50_F:150_A:14_M:2.5
10,40,100,5,5.0,446.35,11.697068895117736,38.16,32,2.107337216062529,FLOKI,R:10_L:40_F:100_A:5_M:5.0
9,40,100,10,4.0,464.88,11.696918326377425,39.74,35,2.133588595244017,FLOKI,R:9_L:40_F:100_A:10_M:4.0
7,50,200,30,2.5,452.11,11.689595174842404,38.68,17,2.453826042586028,BONK,R:7_L:50_F:200_A:30_M:2.5
7,50,150,30,4.0,473.87,11.687809395050254,40.54,18,2.464444426216287,BONK,R:7_L:50_F:150_A:30_M:4.0
7,50,150,10,4.0,473.79,11.685694806851355,40.54,18,2.464237785867891,BONK,R:7_L:50_F:150_A:10_M:4.0
18,80,100,30,5.0,435.63,11.680765932818291,37.29,21,2.077285229582728,PEPE,R:18_L:80_F:100_A:30_M:5.0
9,40,200,14,1.0,468.69,11.67982517890898,40.13,26,2.476997319051545,BONK,R:9_L:40_F:200_A:14_M:1.0
18,80,100,25,5.0,437.91,11.672157990789437,37.52,21,2.081610166401651,PEPE,R:18_L:80_F:100_A:25_M:5.0
18,80,50,14,6.0,478.28,11.671484320893624,40.98,26,2.0934595770977085,PEPE,R:18_L:80_F:50_A:14_M:6.0
7,50,150,14,4.0,473.13,11.669505252854158,40.54,18,2.462653260599919,BONK,R:7_L:50_F:150_A:14_M:4.0
7,50,200,25,2.5,450.49,11.668718784067552,38.61,17,2.44980302205423,BONK,R:7_L:50_F:200_A:25_M:2.5
15,80,100,7,2.5,433.15,11.668444737175223,37.12,26,2.068609975152224,PEPE,R:15_L:80_F:100_A:7_M:2.5
7,50,150,7,2.5,493.47,11.664013068883468,42.31,18,2.503018914557685,BONK,R:7_L:50_F:150_A:7_M:2.5
7,50,150,20,4.0,472.87,11.663026217104107,40.54,18,2.462017920421784,BONK,R:7_L:50_F:150_A:20_M:4.0
18,80,100,7,2.5,457.31,11.658787883152938,39.22,21,2.1215853356368752,PEPE,R:18_L:80_F:100_A:7_M:2.5
7,50,150,25,4.0,472.19,11.646327743974886,40.54,18,2.4603772669331456,BONK,R:7_L:50_F:150_A:25_M:4.0
14,80,100,14,2.5,402.03,11.628294718027576,34.57,24,2.038738305448869,PEPE,R:14_L:80_F:100_A:14_M:2.5
15,80,100,14,4.0,475.28,11.627607000272723,40.88,26,2.126344219745275,PEPE,R:15_L:80_F:100_A:14_M:4.0
14,80,100,14,4.0,432.9,11.626884082068582,37.23,24,2.0812147538277737,PEPE,R:14_L:80_F:100_A:14_M:4.0
5,50,150,20,2.5,463.54,11.61679466508334,39.9,22,2.4071634689463624,BONK,R:5_L:50_F:150_A:20_M:2.5
10,20,100,5,2.0,259.12,11.614302843509671,22.31,25,2.6081912941369456,TAO,R:10_L:20_F:100_A:5_M:2.0
18,80,100,10,6.0,429.92,11.60924725428073,37.03,21,2.065280703301045,PEPE,R:18_L:80_F:100_A:10_M:6.0
7,50,200,10,1.5,466.78,11.608351129330648,40.21,17,2.4994810394161444,BONK,R:7_L:50_F:200_A:10_M:1.5
7,50,200,20,1.5,456.92,11.607276563352547,39.36,17,2.490410559212788,BONK,R:7_L:50_F:200_A:20_M:1.5
18,80,50,25,6.0,467.86,11.60705690816227,40.31,26,2.0765555176612933,PEPE,R:18_L:80_F:50_A:25_M:6.0
15,80,100,7,5.0,470.71,11.603356740301736,40.57,26,2.118362656193825,PEPE,R:15_L:80_F:100_A:7_M:5.0
10,40,100,14,6.0,433.62,11.590213007957082,37.41,32,2.0818804266733526,FLOKI,R:10_L:40_F:100_A:14_M:6.0
7,50,200,14,1.5,456.93,11.587370465141408,39.43,17,2.490456515334012,BONK,R:7_L:50_F:200_A:14_M:1.5
5,50,150,7,2.5,463.06,11.580448398462757,39.99,22,2.4049473855499386,BONK,R:5_L:50_F:150_A:7_M:2.5
10,80,100,14,1.0,427.02,11.571296716443726,36.9,29,2.1064415617257075,PEPE,R:10_L:80_F:100_A:14_M:1.0
7,50,200,7,3.0,455.3,11.5665519423165,39.36,17,2.46190905143382,BONK,R:7_L:50_F:200_A:7_M:3.0
10,40,100,7,4.0,434.0,11.565661398082176,37.53,32,2.082080323096392,FLOKI,R:10_L:40_F:100_A:7_M:4.0
7,50,150,20,3.0,482.97,11.561562230593315,41.77,18,2.4817273337231267,BONK,R:7_L:50_F:150_A:20_M:3.0
14,80,100,25,5.0,429.08,11.552929291755635,37.14,24,2.073690418693234,PEPE,R:14_L:80_F:100_A:25_M:5.0
9,40,100,10,6.0,458.45,11.542331585960046,39.72,35,2.122149027497004,FLOKI,R:9_L:40_F:100_A:10_M:6.0
14,80,100,10,2.5,398.91,11.537911035182598,34.57,24,2.032679059119558,PEPE,R:14_L:80_F:100_A:10_M:2.5
10,40,100,5,6.0,440.25,11.537134940694605,38.16,32,2.0953309746533164,FLOKI,R:10_L:40_F:100_A:5_M:6.0
5,50,150,5,2.5,462.48,11.537106427650016,40.09,22,2.403840029114027,BONK,R:5_L:50_F:150_A:5_M:2.5
7,50,200,5,3.0,453.95,11.53221504027819,39.36,17,2.458716069256291,BONK,R:7_L:50_F:200_A:5_M:3.0
7,50,150,25,3.0,482.13,11.526177477533423,41.83,18,2.479728899489408,BONK,R:7_L:50_F:150_A:25_M:3.0
14,80,100,30,5.0,428.8,11.522700637556037,37.21,24,2.0731178104964223,PEPE,R:14_L:80_F:100_A:30_M:5.0
7,50,150,30,3.0,482.85,11.520841965989549,41.91,18,2.481155863571404,BONK,R:7_L:50_F:150_A:30_M:3.0
7,50,200,5,2.0,460.44,11.518154044250752,39.98,17,2.469268307138959,BONK,R:7_L:50_F:200_A:5_M:2.0
5,50,150,25,2.5,462.18,11.514848810054032,40.14,22,2.40401566823849,BONK,R:5_L:50_F:150_A:25_M:2.5
5,50,150,5,1.5,456.3,11.503195190404709,39.67,22,2.383864862222141,BONK,R:5_L:50_F:150_A:5_M:1.5
10,40,100,7,5.0,443.07,11.502619902612826,38.52,32,2.100911820821702,FLOKI,R:10_L:40_F:100_A:7_M:5.0
14,80,100,7,3.0,425.58,11.501382853636676,37.0,24,2.0673456748000683,PEPE,R:14_L:80_F:100_A:7_M:3.0
21,30,50,10,1.0,448.23,11.500116918296005,38.98,40,2.2663159569654394,BONK,R:21_L:30_F:50_A:10_M:1.0
14,80,100,7,4.0,433.36,11.492582607888822,37.71,24,2.0821870300919945,PEPE,R:14_L:80_F:100_A:7_M:4.0
18,80,100,14,5.0,425.26,11.491619809414043,37.01,21,2.05718535180778,PEPE,R:18_L:80_F:100_A:14_M:5.0
10,40,100,7,6.0,437.99,11.47811328306839,38.16,32,2.090831194342859,FLOKI,R:10_L:40_F:100_A:7_M:6.0
18,80,100,20,5.0,431.87,11.455667686296636,37.7,21,2.070021776086185,PEPE,R:18_L:80_F:100_A:20_M:5.0
10,30,50,10,0.5,400.17,11.45259075278392,34.94,55,2.2210326393154114,FLOKI,R:10_L:30_F:50_A:10_M:0.5
7,80,50,20,1.0,439.68,11.431616470415351,38.46,45,2.097620425534481,PEPE,R:7_L:80_F:50_A:20_M:1.0
14,80,100,25,1.5,408.21,11.373451705029105,35.89,24,2.063815293925191,PEPE,R:14_L:80_F:100_A:25_M:1.5
10,40,100,10,4.0,435.25,11.33743940379602,38.39,32,2.0847777672210666,FLOKI,R:10_L:40_F:100_A:10_M:4.0
7,80,50,25,1.0,437.63,11.336490662648204,38.6,45,2.0937155071080222,PEPE,R:7_L:80_F:50_A:25_M:1.0
14,80,100,20,5.0,427.73,11.31748098379622,37.79,24,2.071054393337476,PEPE,R:14_L:80_F:100_A:20_M:5.0
14,80,100,20,1.5,403.67,11.31198184262739,35.69,24,2.054475588255261,PEPE,R:14_L:80_F:100_A:20_M:1.5
10,30,50,7,0.5,394.49,11.28991615667766,34.94,55,2.2069997904526497,FLOKI,R:10_L:30_F:50_A:7_M:0.5
9,40,100,5,4.0,459.52,11.22855480043496,40.92,35,2.122194434454793,FLOKI,R:9_L:40_F:100_A:5_M:4.0
9,40,100,20,5.0,452.48,11.08156129087923,40.83,35,2.1103220474893734,FLOKI,R:9_L:40_F:100_A:20_M:5.0
9,40,100,25,5.0,462.01,11.0711001899237,41.73,35,2.1272231215324244,FLOKI,R:9_L:40_F:100_A:25_M:5.0
9,40,100,30,5.0,461.85,11.05696729648382,41.77,35,2.1270042970389174,FLOKI,R:9_L:40_F:100_A:30_M:5.0
10,30,50,5,0.5,385.7,11.038232129788256,34.94,55,2.185968537984921,FLOKI,R:10_L:30_F:50_A:5_M:0.5
10,20,100,20,3.0,251.18,10.93016810889011,22.98,24,2.567657261832945,TAO,R:10_L:20_F:100_A:20_M:3.0
9,50,100,10,2.0,400.28,10.928711458139732,36.63,31,2.028354829038734,FLOKI,R:9_L:50_F:100_A:10_M:2.0
10,20,100,14,3.0,251.18,10.91082404090429,23.02,24,2.567682289193856,TAO,R:10_L:20_F:100_A:14_M:3.0
10,40,100,10,6.0,422.95,10.8362169429472,39.03,32,2.0601104057832886,FLOKI,R:10_L:40_F:100_A:10_M:6.0
10,50,100,10,2.5,404.84,10.828725488507532,37.39,33,2.0089001709711334,FLOKI,R:10_L:50_F:100_A:10_M:2.5
10,20,100,10,2.5,239.72,10.716029034882254,22.37,25,2.516837937455832,TAO,R:10_L:20_F:100_A:10_M:2.5
10,20,100,25,3.0,249.8,10.608473302521135,23.55,24,2.558052115973988,TAO,R:10_L:20_F:100_A:25_M:3.0
10,20,100,7,2.5,244.07,10.51184309877587,23.22,25,2.513005956365885,TAO,R:10_L:20_F:100_A:7_M:2.5
10,20,100,10,1.5,231.69,10.319793183757463,22.45,25,2.487868051090327,TAO,R:10_L:20_F:100_A:10_M:1.5
10,20,100,5,1.5,240.13,10.203776265164896,23.53,25,2.4952408492176814,TAO,R:10_L:20_F:100_A:5_M:1.5
10,20,100,30,2.0,220.37,9.569959840090345,23.03,24,2.426178138714505,TAO,R:10_L:20_F:100_A:30_M:2.0
10,20,100,7,1.5,225.32,9.537681802630978,23.62,25,2.444885474226441,TAO,R:10_L:20_F:100_A:7_M:1.5
